[2014-03-25 17:49:11.047] [ERROR] log4jslog - { [Error: listen EADDRINUSE] code: 'EADDRINUSE', errno: 'EADDRINUSE', syscall: 'listen' }
Error: listen EADDRINUSE
    at errnoException (net.js:904:11)
    at Server._listen2 (net.js:1042:14)
    at listen (net.js:1064:10)
    at Server.listen (net.js:1138:5)
    at Object.<anonymous> (/var/www/reestr/nodejs/test.js:62:34)
    at Module._compile (module.js:456:26)
    at Object.Module._extensions..js (module.js:474:10)
    at Module.load (module.js:356:32)
    at Function.Module._load (module.js:312:12)
    at Function.Module.runMain (module.js:497:10)
[2014-03-25 17:49:43.033] [ERROR] log4jslog - 195.88.198.248 - - "GET /api/cards/captcha.png?r=0.83716172095409 HTTP/1.1" 200 - "http://178.159.249.92/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
[2014-03-25 17:50:08.688] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/common/Uploader.js HTTP/1.1" 200 4218 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.690] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/utils.js HTTP/1.1" 200 392 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.707] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/directives/ngCookies.js HTTP/1.1" 200 5862 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.717] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/baseService.js HTTP/1.1" 200 2496 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.719] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/importService.js HTTP/1.1" 200 595 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.724] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/cardsService.js HTTP/1.1" 200 1363 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.726] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/shippingsService.js HTTP/1.1" 200 422 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.731] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/terbanksService.js HTTP/1.1" 200 417 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.855] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/usersService.js HTTP/1.1" 200 402 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.905] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/authService.js HTTP/1.1" 200 581 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.936] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/paginationService.js HTTP/1.1" 200 420 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.944] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/models/onlineRegisterContext.js HTTP/1.1" 200 763 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.946] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/services.js HTTP/1.1" 200 1665 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.961] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/importController.js HTTP/1.1" 200 2857 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:08.978] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/cardsSearchController.js HTTP/1.1" 200 1203 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.128] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/shippingsController.js HTTP/1.1" 200 994 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.158] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/terbanksController.js HTTP/1.1" 200 994 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.167] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/usersController.js HTTP/1.1" 200 976 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.194] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/authController.js HTTP/1.1" 200 1847 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.209] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/menuController.js HTTP/1.1" 200 1012 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.250] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/app.js HTTP/1.1" 200 3032 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.268] [ERROR] log4jslog - 80.68.69.70 - - "GET /img/logo.png HTTP/1.1" 200 9884 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:09.980] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/cardsReportController.js HTTP/1.1" 200 1767 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:10.096] [ERROR] log4jslog - 80.68.69.70 - - "GET /views/import/index.html HTTP/1.1" 200 3276 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:10.183] [ERROR] log4jslog - 80.68.69.70 - - "GET /img/loader.gif HTTP/1.1" 200 10423 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:10.221] [ERROR] log4jslog - 80.68.69.70 - - "GET /api/import?page=1&perPage=50 HTTP/1.1" 403 61 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:10.274] [ERROR] log4jslog - 80.68.69.70 - - "GET /views/login.html HTTP/1.1" 200 2376 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.122] [ERROR] log4jslog - 80.68.69.70 - - "GET / HTTP/1.1" 304 - "" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.187] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.192] [ERROR] log4jslog - 80.68.69.70 - - "GET /css/styles.css HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.203] [ERROR] log4jslog - 80.68.69.70 - - "GET /img/logo.png HTTP/1.1" 200 12352 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.206] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/jquery/jquery-1.10.2.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.214] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/angular/angular.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.214] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.233] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/angular/angular-route.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.234] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/ui-bootstrap/ui-bootstrap-tpls-0.10.0.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.235] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/plupload/plupload.full.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.298] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/common/Uploader.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.298] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/socket.io.min.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.328] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/utils.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.331] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/directives/ngCookies.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.331] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/baseService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.332] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/cardsService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.333] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/shippingsService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.333] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/importService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.337] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/terbanksService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.340] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/usersService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.342] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/authService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.343] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/paginationService.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.344] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/services/services.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.344] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/models/onlineRegisterContext.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.346] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/app.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.349] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/importController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.355] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/cardsSearchController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.355] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/shippingsController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.357] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/cardsReportController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.357] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/terbanksController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.359] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/usersController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.359] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/authController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.364] [ERROR] log4jslog - 80.68.69.70 - - "GET /js/controllers/menuController.js HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.497] [ERROR] log4jslog - 80.68.69.70 - - "GET /views/login.html HTTP/1.1" 304 - "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:50:53.745] [ERROR] log4jslog - 80.68.69.70 - - "GET /img/favicon.ico HTTP/1.1" 200 5174 "" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:51:09.486] [ERROR] log4jslog - 80.68.69.70 - - "HEAD /img/logo.png HTTP/1.1" 200 12352 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
[2014-03-25 17:51:17.357] [ERROR] log4jslog - 80.68.69.70 - - "GET / HTTP/1.1" 200 5584 "" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.374] [ERROR] log4jslog - 80.68.69.70 - - "GET /css/styles.css HTTP/1.1" 200 1273 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.377] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 101601 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.398] [ERROR] log4jslog - 80.68.69.70 - - "GET /img/logo.png HTTP/1.1" 200 12352 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.429] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 29102 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.429] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/jquery/jquery-1.10.2.min.js HTTP/1.1" 200 93113 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.438] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/ui-bootstrap/ui-bootstrap-tpls-0.10.0.min.js HTTP/1.1" 200 53012 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.438] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/angular/angular.min.js HTTP/1.1" 200 100447 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.439] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/angular/angular-route.min.js HTTP/1.1" 200 3761 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.456] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/plupload/plupload.full.js HTTP/1.1" 200 54087 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
[2014-03-25 17:51:17.460] [ERROR] log4jslog - 80.68.69.70 - - "GET /lib/socket.io.min.js HTTP/1.1" 200 44815 "https://reestr.plat-sys.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
